"","listing_id","nearest_stn","stn_distance","dist_centre"
"3532",43055772,"KING ALBERT PARK MRT STATION",477.075610069482,9919.66450139243
"3533",43057142,"NOVENA MRT STATION",368.525328261887,3561.31822094504
"3534",43057362,"NOVENA MRT STATION",370.274906633446,3567.81495791054
"3535",43057582,"NOVENA MRT STATION",365.23652818044,3558.01300073331
"3536",43080765,"BENDEMEER MRT STATION",330.048453556503,2894.04929549436
"3537",43083621,"CLEMENTI MRT STATION",1529.4208897331,11783.6250120462
"3538",43089999,"THANGGAM LRT STATION",291.225851918895,12374.798454287
"3539",43092034,"PASIR RIS MRT STATION",600.156201338064,14028.8087853789
"3540",43106766,"TANJONG PAGAR MRT STATION",340.180936225988,1043.87175771893
"3541",43107113,"TANJONG PAGAR MRT STATION",263.255122028024,1595.20630226952
"3542",43107491,"TANJONG PAGAR MRT STATION",189.720789603625,1448.40512447479
"3543",43108206,"ORCHARD MRT STATION",444.655361281559,2762.9097615041
"3544",43108706,"ALJUNIED MRT STATION",167.396521756631,4548.84935264896
"3545",43109115,"KENT RIDGE MRT STATION",956.921888943758,8523.789170312
"3546",43112898,"BENDEMEER MRT STATION",409.816515223747,2864.64452107478
"3547",43120283,"OUTRAM PARK MRT STATION",742.523865909129,2075.62639672227
"3548",43129509,"JURONG EAST MRT STATION",196.682210766675,13486.2421186004
"3549",43129915,"QUEENSTOWN MRT STATION",266.617131836246,5381.23066869391
"3550",43137062,"ORCHARD MRT STATION",945.543518369301,2722.31314478388
"3551",43137994,"NICOLL HIGHWAY MRT STATION",277.974219754197,1899.50252888885
"3552",43142264,"BUKIT GOMBAK MRT STATION",962.567950896056,12878.8522020773
"3553",43142587,"BUGIS MRT STATION",392.465570839136,1197.92638583058
"3554",43142762,"BUGIS MRT STATION",198.087318431751,1364.58072746764
"3555",43142833,"BUGIS MRT STATION",292.253836356369,1250.99000999761
"3556",43142967,"NOVENA MRT STATION",340.326100918798,3590.79694362814
"3557",43143057,"NOVENA MRT STATION",339.852105667716,3583.86854508149
"3558",43143093,"NOVENA MRT STATION",417.748523450846,3505.18189111805
"3559",43143215,"LITTLE INDIA MRT STATION",160.114210763912,1799.26068762367
"3560",43144713,"FORT CANNING MRT STATION",410.603135766633,1589.70964017881
"3561",43145222,"CHINATOWN MRT STATION",227.826679326073,888.087615846951
"3562",43145328,"SOMERSET MRT STATION",955.252763599233,2516.78803396908
"3563",43145924,"STEVENS MRT STATION",827.606109690105,4136.08168987375
"3564",43160385,"BOTANIC GARDENS MRT STATION",27.8626333718662,5826.57842593779
"3565",43160894,"HAW PAR VILLA MRT STATION",545.292526653286,7499.55839227535
"3566",43161348,"SOMERSET MRT STATION",449.276605638814,1782.29167183064
"3567",43162422,"BUGIS MRT STATION",136.624615676339,1461.30948321005
"3568",43174323,"TANJONG PAGAR MRT STATION",233.426677704254,1136.06024901836
"3569",43175252,"TANJONG PAGAR MRT STATION",243.442663206072,1175.957145883
"3570",43175289,"TANJONG PAGAR MRT STATION",336.399100302962,1217.45923791729
"3571",43177325,"BOON KENG MRT STATION",316.279502778739,4064.03595356824
"3572",43180269,"CLEMENTI MRT STATION",647.963692910506,10846.6187438295
"3573",43193534,"BENDEMEER MRT STATION",402.802519205401,3073.64682005491
"3574",43194168,"OUTRAM PARK MRT STATION",310.306279896603,1812.7621431679
"3575",43201568,"ORCHARD MRT STATION",395.827202593654,2851.60797739085
"3576",43210710,"FARRER PARK MRT STATION",462.848135808553,3028.67248234853
"3577",43218302,"NOVENA MRT STATION",898.499430548253,3958.02250951488
"3578",43218555,"NOVENA MRT STATION",758.884327515516,3990.79437093218
"3579",43218617,"NOVENA MRT STATION",920.298020136835,3944.95992270525
"3580",43249498,"KEMBANGAN MRT STATION",1136.63315009657,7947.59407772275
"3581",43250927,"MARYMOUNT MRT STATION",2191.39724014895,8204.56522033777
"3582",43254119,"TELOK AYER MRT STATION",345.81392435415,997.892658432664
"3583",43260761,"PAYA LEBAR MRT STATION",273.245765121757,5341.36920289023
"3584",43261766,"POTONG PASIR MRT STATION",155.228155231755,5180.34346865175
"3585",43263545,"TANJONG PAGAR MRT STATION",190.268840167536,1528.19280400859
"3586",43299685,"ALJUNIED MRT STATION",340.049277739401,4690.67761232616
"3587",43312565,"HAW PAR VILLA MRT STATION",654.351334989707,7354.7025844614
"3588",43313632,"NEWTON MRT STATION",545.719153985199,3380.73844009654
"3589",43313706,"TIONG BAHRU MRT STATION",203.084547109203,2944.9045106737
"3590",43313813,"CLARKE QUAY MRT STATION",321.687378120818,500.016713138634
"3591",43336673,"BUGIS MRT STATION",241.450564726241,1300.33925974315
"3592",43336831,"BUGIS MRT STATION",142.488109386353,1656.51145344593
"3593",43337094,"BUGIS MRT STATION",277.175364784806,1267.11583270955
"3594",43337557,"NOVENA MRT STATION",946.374542013394,4038.09885347272
"3595",43337626,"NOVENA MRT STATION",816.315764852194,4190.5789988175
"3596",43344101,"KAKI BUKIT MRT STATION",692.43236346708,7617.50018014816
"3597",43344197,"TANJONG PAGAR MRT STATION",299.250164913759,1079.1087382014
"3598",43352390,"QUEENSTOWN MRT STATION",504.966221788462,5040.26798010302
"3599",43352653,"QUEENSTOWN MRT STATION",472.735208849407,5185.91040742076
"3600",43354292,"KEMBANGAN MRT STATION",194.712783888143,7866.34088519061
"3601",43354914,"KEMBANGAN MRT STATION",297.122701942139,7884.82619675611
"3602",43355016,"KEMBANGAN MRT STATION",397.822234410424,8059.71794095573
"3603",43358921,"KEMBANGAN MRT STATION",215.981354047966,7897.31380281561
"3604",43359021,"KEMBANGAN MRT STATION",284.062859918903,7859.35718686779
"3605",43359087,"KEMBANGAN MRT STATION",333.1150144472,7915.59413427696
"3606",43359359,"KEMBANGAN MRT STATION",207.46595202914,7877.7299776544
"3607",43359426,"KEMBANGAN MRT STATION",194.054824254985,7832.95858983003
"3608",43376322,"HAW PAR VILLA MRT STATION",313.392016333783,7755.7363700451
"3609",43379651,"JALAN BESAR MRT STATION",127.204749699721,2204.77259439417
"3610",43379899,"JALAN BESAR MRT STATION",113.7520270559,2238.88152227849
"3611",43393119,"TAMPINES MRT STATION",1155.97766152579,12472.0303145371
"3612",43393378,"DAKOTA MRT STATION",1069.45524686516,5594.68619052985
"3613",43404091,"SOMERSET MRT STATION",583.438202288055,1786.88640571635
"3614",43406519,"BEAUTY WORLD MRT STATION",1183.56774240127,11561.1060364036
"3615",43407835,"JALAN BESAR MRT STATION",90.8263310187837,2041.90615270165
"3616",43408005,"JALAN BESAR MRT STATION",122.164993717052,2058.59488933609
"3617",43414572,"BEAUTY WORLD MRT STATION",916.766067358291,11414.3613410386
"3618",43416835,"MOUNTBATTEN MRT STATION",623.852021223317,3949.8277689424
"3619",43424230,"CHINESE GARDEN MRT STATION",654.996177445149,14128.7018701017
"3620",43424855,"MARYMOUNT MRT STATION",2147.15428804288,8255.8046705406
"3621",43427707,"JALAN BESAR MRT STATION",213.010377358893,2185.79131353614
"3622",43429296,"BOON KENG MRT STATION",856.308372375328,3987.23857796494
"3623",43429579,"TOA PAYOH MRT STATION",1048.38522195976,4296.40092513107
"3624",43451119,"NOVENA MRT STATION",319.420444217136,3603.7678545767
"3625",43452908,"NOVENA MRT STATION",239.194626000725,3682.90201767757
"3626",43461851,"QUEENSTOWN MRT STATION",375.572029311471,5040.6143864876
"3627",43472014,"NEWTON MRT STATION",372.805770142928,3403.7036167432
"3628",43474692,"NEWTON MRT STATION",525.170277983141,3525.232383566
"3629",43479862,"BEDOK MRT STATION",1259.86605118263,9551.1526986869
"3630",43480685,"QUEENSTOWN MRT STATION",182.158668442284,5365.09306630772
"3631",43480862,"QUEENSTOWN MRT STATION",280.663335951184,5457.78883833373
"3632",43481271,"KEMBANGAN MRT STATION",301.212539948889,7972.56744777496
"3633",43481361,"KEMBANGAN MRT STATION",400.869913670189,8022.32397519439
"3634",43487471,"QUEENSTOWN MRT STATION",456.962023497569,5132.34987137516
"3635",43490885,"QUEENSTOWN MRT STATION",112.571626859958,5325.39266964106
"3636",43492077,"KEMBANGAN MRT STATION",269.171359253886,7946.50380971031
"3637",43492196,"KEMBANGAN MRT STATION",298.458703563365,7931.02554427459
"3638",43493044,"KEMBANGAN MRT STATION",298.901373087179,7978.20747545625
"3639",43493128,"KEMBANGAN MRT STATION",153.869735042044,7822.11938472417
"3640",43502851,"SOMERSET MRT STATION",178.921983295355,2202.40208358928
"3641",43503194,"SOMERSET MRT STATION",73.5807505103266,2232.78129985285
"3642",43506850,"TOA PAYOH MRT STATION",981.105046099362,4328.0650669701
"3643",43510739,"CLEMENTI MRT STATION",1023.50491925812,9617.21717786886
"3644",43511698,"LAVENDER MRT STATION",302.028028562962,2805.20959344754
"3645",43519239,"JALAN BESAR MRT STATION",137.925511820338,2117.47384578628
"3646",43520895,"ALJUNIED MRT STATION",702.329541453401,3999.39327039604
"3647",43521009,"KALLANG MRT STATION",708.211130999132,3834.45986172652
"3648",43529914,"OUTRAM PARK MRT STATION",578.358288936884,2147.481059693
"3649",43536424,"EUNOS MRT STATION",643.22733596637,6146.66033061119
"3650",43542472,"LAKESIDE MRT STATION",685.924797918037,16630.6685043082
"3651",43559386,"LAVENDER MRT STATION",312.625221689032,2872.73750820575
"3652",43571551,"FARRER PARK MRT STATION",400.396273743973,3015.1350165508
"3653",43571749,"HAW PAR VILLA MRT STATION",557.468430314605,7500.42415795249
"3654",43584129,"OUTRAM PARK MRT STATION",569.785527403096,2055.01476190502
"3655",43596172,"TIONG BAHRU MRT STATION",743.479014064595,2885.01091877928
"3656",43597020,"MOUNTBATTEN MRT STATION",483.309527452054,4221.63292195761
"3657",43597039,"PIONEER MRT STATION",1923.29435532382,18777.5722405911
"3658",43598832,"TELOK AYER MRT STATION",310.960508033816,994.802606821425
"3659",43610415,"EUNOS MRT STATION",757.885008746516,6233.04002666815
"3660",43610539,"EUNOS MRT STATION",742.079296530124,6221.52073825026
"3661",43629592,"PAYA LEBAR MRT STATION",414.364847360887,5131.56705679579
"3662",43644683,"TANJONG PAGAR MRT STATION",272.850467187172,1430.95609330127
"3663",43648807,"TANJONG PAGAR MRT STATION",266.895363702337,1199.91929447174
"3664",43658074,"FARRER PARK MRT STATION",787.167022089044,3155.30631880549
"3665",43669476,"CHINATOWN MRT STATION",238.920212947546,1330.72583360859
"3666",43684578,"TELOK BLANGAH MRT STATION",200.818344783023,5189.16138320591
"3667",43684773,"TELOK AYER MRT STATION",176.356847161611,873.412001113513
"3668",43691248,"QUEENSTOWN MRT STATION",379.330481500429,5165.47096518673
"3669",43694447,"KALLANG MRT STATION",678.769414480091,3865.94362380831
"3670",43705606,"CHINATOWN MRT STATION",192.071797281076,1047.09427386458
"3671",43705738,"TELOK AYER MRT STATION",268.713614208328,965.369170817568
"3672",43706347,"QUEENSTOWN MRT STATION",297.144345233658,5542.22801302707
"3673",43709414,"SOMERSET MRT STATION",349.86744979464,2416.78290521314
"3674",43711437,"TANJONG PAGAR MRT STATION",299.511841539562,1171.28665691547
"3675",43716710,"TELOK AYER MRT STATION",268.20142363562,968.024005580973
"3676",43716867,"TELOK AYER MRT STATION",308.988328777996,1009.79640451641
"3677",43730297,"CHINATOWN MRT STATION",276.277892794934,965.031327539458
"3678",43731117,"TELOK AYER MRT STATION",284.032797379338,959.671887063421
"3679",43737197,"JALAN BESAR MRT STATION",421.995002440595,1977.49210573311
"3680",43744518,"NOVENA MRT STATION",382.150211427453,3562.09352795907
"3681",43744574,"NOVENA MRT STATION",512.346501890304,3478.3901453796
"3682",43744659,"NOVENA MRT STATION",403.589724345282,3535.68964021735
"3683",43745260,"NOVENA MRT STATION",313.10507871637,3626.66066731776
"3684",43757605,"PUNGGOL LRT STATION",74.4423499094385,14365.9607612065
"3685",43776436,"BOON KENG MRT STATION",981.647181275747,3935.22760064327
"3686",43792252,"TELOK AYER MRT STATION",300.793232917892,969.932199104343
"3687",43793705,"JALAN BESAR MRT STATION",210.389666334006,2239.92472062376
"3688",43824677,"JALAN BESAR MRT STATION",342.298753208892,2167.49522505777
"3689",43865184,"DOWNTOWN MRT STATION",66.0781328431552,767.096208824618
"3690",43873539,"DAKOTA MRT STATION",529.007291232838,4711.59657424361
"3691",43915749,"KALLANG MRT STATION",677.065058525783,3857.25421181727
"3692",43915791,"MOUNTBATTEN MRT STATION",666.555473487466,4008.52647837827
"3693",43920230,"TANJONG PAGAR MRT STATION",208.512249407305,1567.74199100219
"3694",43922476,"OUTRAM PARK MRT STATION",105.289419920039,1607.46085157178
"3695",43932465,"BRADDELL MRT STATION",462.640014041036,5825.59954282641
"3696",43934034,"BOON KENG MRT STATION",968.021243270811,4281.12143910401
"3697",43934217,"BOON KENG MRT STATION",1013.95726470487,4248.11634097486
"3698",43934914,"ALJUNIED MRT STATION",457.612533341865,4324.55749160452
"3699",43934918,"BOON KENG MRT STATION",1010.40540454855,4338.54376857374
"3700",43935043,"TOA PAYOH MRT STATION",1031.71376555931,4342.100742493
"3701",43935969,"BOON KENG MRT STATION",965.364014727519,4203.46265720809
"3702",43947546,"DAKOTA MRT STATION",483.379136757142,4972.31722485068
"3703",43948009,"TOA PAYOH MRT STATION",1026.69231478483,4279.03898389033
"3704",43948028,"BOON KENG MRT STATION",1082.72934982587,4176.37664336268
"3705",43948138,"NOVENA MRT STATION",937.571968335599,3922.13156743252
"3706",43948155,"NOVENA MRT STATION",882.811824333345,3931.80602922038
"3707",43948927,"HOUGANG MRT STATION",921.330509845724,9784.83673676261
"3708",43951040,"TIONG BAHRU MRT STATION",236.458653814087,2872.05682025218
"3709",43952264,"BOON KENG MRT STATION",1044.11395892962,4273.17307761141
"3710",43954242,"BOON KENG MRT STATION",902.336822232943,4226.53663207444
"3711",43956550,"FARRER PARK MRT STATION",453.460606278464,3295.93253632732
"3712",43959679,"MOUNTBATTEN MRT STATION",499.748514088448,4096.33889186199
"3713",43964671,"SOMERSET MRT STATION",536.085172836175,2183.81475319951
"3714",43965088,"SOMERSET MRT STATION",526.642265077862,2135.95304356189
"3715",43967100,"POTONG PASIR MRT STATION",324.973205723466,5062.58811447037
"3716",43967264,"TIONG BAHRU MRT STATION",584.246346407294,2726.15758120703
"3717",43974805,"BOON KENG MRT STATION",983.156663374138,4302.11021015551
"3718",43992541,"NOVENA MRT STATION",871.418581128014,3995.04351768895
"3719",43993777,"SOMERSET MRT STATION",646.909298988046,1927.71200490601
"3720",43994039,"SOMERSET MRT STATION",522.033253353556,2157.28358094675
"3721",43994269,"TANAH MERAH MRT STATION",976.641473845722,10349.6670338893
"3722",43996233,"NOVENA MRT STATION",1024.57119664724,4017.59420737584
"3723",43996409,"FARRER PARK MRT STATION",842.467106884824,3728.98891110103
"3724",43996523,"NOVENA MRT STATION",1013.83206288095,4086.84906902172
"3725",44024634,"BUGIS MRT STATION",204.553984987192,1367.79984424052
"3726",44036899,"NEWTON MRT STATION",412.800950359035,3865.13096169092
"3727",44042639,"ALJUNIED MRT STATION",314.065634929859,4386.7307545624
"3728",44044776,"CHINATOWN MRT STATION",181.546388878147,921.283819339226
"3729",44054134,"NOVENA MRT STATION",757.107658149942,4083.04423407195
"3730",44057392,"FARRER PARK MRT STATION",414.947596467634,2774.34856953679
"3731",44065311,"BENDEMEER MRT STATION",249.015122040411,3020.13999182286
"3732",44069414,"PAYA LEBAR MRT STATION",365.026795660416,5179.65907009116
"3733",44080236,"NOVENA MRT STATION",881.043568089221,3835.9524265936
"3734",44080317,"BOON KENG MRT STATION",1023.54002618984,4016.35444732827
"3735",44080370,"NOVENA MRT STATION",1015.86442863956,4035.50701500893
"3736",44082045,"BEDOK NORTH MRT STATION",715.542901284842,8310.24675041894
"3737",44090296,"KING ALBERT PARK MRT STATION",595.41058534745,8850.52969033034
"3738",44112977,"FARRER PARK MRT STATION",365.260326379414,2617.2753727779
"3739",44121816,"ALJUNIED MRT STATION",312.307247431185,4454.30727525014
"3740",44144596,"BENCOOLEN MRT STATION",320.676000728263,1316.9722585256
"3741",44144873,"STEVENS MRT STATION",818.249368823733,4155.75442376016
"3742",44145748,"STEVENS MRT STATION",637.925360753096,4429.18397807664
"3743",44158699,"TANJONG PAGAR MRT STATION",236.866332560966,1554.56108992987
"3744",44159363,"TANJONG PAGAR MRT STATION",25.0274979916229,1385.62356825813
"3745",44161746,"NOVENA MRT STATION",632.278827440822,4149.39250107095
"3746",44162020,"NOVENA MRT STATION",850.092856608919,4121.59523080285
"3747",44171737,"ALJUNIED MRT STATION",360.38446577686,4455.13562493118
"3748",44172090,"MOUNTBATTEN MRT STATION",820.992847839017,3768.51994838691
"3749",44199744,"SOMERSET MRT STATION",185.563250291098,2141.59317777518
"3750",44202180,"BENDEMEER MRT STATION",215.722455142799,3012.3694050673
"3751",44224101,"BOON KENG MRT STATION",980.949941787937,3916.32748379699
"3752",44236973,"NOVENA MRT STATION",330.408809276931,3593.07653379261
"3753",44255450,"TOA PAYOH MRT STATION",644.055493988199,4832.21911847257
"3754",44257508,"FARRER PARK MRT STATION",898.225379936431,3776.30546089172
"3755",44271507,"NOVENA MRT STATION",886.508583047831,3940.59972779461
"3756",44283744,"LITTLE INDIA MRT STATION",297.516228244362,1661.69471683136
"3757",44294078,"HILLVIEW MRT STATION",712.133476049468,12902.1816693242
"3758",44308783,"HOLLAND VILLAGE MRT STATION",840.724798647493,6097.67189842954
"3759",44323246,"DAKOTA MRT STATION",1449.57761441514,5222.1571402199
"3760",44334072,"FORT CANNING MRT STATION",735.187626921943,1853.90775762986
"3761",44391103,"POTONG PASIR MRT STATION",310.253138994862,5112.08019341281
"3762",44423031,"NICOLL HIGHWAY MRT STATION",322.907370233787,1609.86700304198
"3763",44424257,"MATTAR MRT STATION",239.955655755364,5741.37463906992
"3764",44427001,"NOVENA MRT STATION",1017.24246817813,3983.14419051023
"3765",44427390,"NOVENA MRT STATION",909.617434012414,3958.73082466714
"3766",44428140,"FARRER PARK MRT STATION",903.93363173644,3784.16304063422
"3767",44428272,"NOVENA MRT STATION",852.143697805906,3933.19472479393
"3768",44428375,"BOON KENG MRT STATION",687.041837065045,4048.94428295653
"3769",44428418,"NOVENA MRT STATION",869.710251345229,3849.77718246357
"3770",44429892,"TOA PAYOH MRT STATION",1056.04081958842,4302.01954969197
"3771",44465265,"MOUNTBATTEN MRT STATION",776.492162020594,3835.30634474265
"3772",44497627,"HAW PAR VILLA MRT STATION",269.031176594182,7671.63563182559
"3773",44498609,"BOON KENG MRT STATION",1042.64159793007,4174.36690322995
"3774",44498684,"BOON KENG MRT STATION",1090.58306361614,4216.39855047903
"3775",44498761,"BOON KENG MRT STATION",1000.08780520292,4309.19147351394
"3776",44506598,"BOON KENG MRT STATION",1032.93642636048,4182.33176040514
"3777",44506711,"BOON KENG MRT STATION",923.156588105467,4187.25607086653
"3778",44507874,"BOON KENG MRT STATION",1022.99366783369,4322.90847510837
"3779",44508409,"FARRER PARK MRT STATION",426.83512167437,3280.97891632418
"3780",44525671,"TANJONG PAGAR MRT STATION",371.369133987261,1116.13475328692
"3781",44529563,"ALJUNIED MRT STATION",526.008101572521,4682.64050795555
"3782",44560557,"KEMBANGAN MRT STATION",1140.5369607674,7892.88501617987
"3783",44560800,"SOMERSET MRT STATION",577.375831732274,2249.58922418614
"3784",44562055,"NOVENA MRT STATION",732.282579162723,4632.04716633706
"3785",44562252,"TOA PAYOH MRT STATION",1000.70676775729,4268.37362336853
"3786",44563338,"NOVENA MRT STATION",903.518677140578,4231.10140579179
"3787",44569176,"NOVENA MRT STATION",792.42138509407,3820.44645428784
"3788",44569897,"NOVENA MRT STATION",1010.4996869186,3976.52689208843
"3789",44570106,"NOVENA MRT STATION",878.019973197202,3915.24138655177
"3790",44580290,"NOVENA MRT STATION",584.641070521524,4392.98023139205
"3791",44598679,"ALJUNIED MRT STATION",163.25519488656,4861.54267218228
"3792",44606643,"BUGIS MRT STATION",232.358600708629,1494.16942893685
"3793",44626865,"LITTLE INDIA MRT STATION",167.756832684436,1788.82414333913
"3794",44670589,"NEWTON MRT STATION",604.558171429399,2762.7608078593
"3795",44671363,"EUNOS MRT STATION",852.627340800109,6060.22604438438
"3796",44684739,"EUNOS MRT STATION",917.589576692925,5965.51282518222
"3797",44713582,"JALAN BESAR MRT STATION",173.721586369517,2285.46098571714
"3798",44893502,"TOA PAYOH MRT STATION",1025.32764145116,4366.73905250183
"3799",44924955,"TANJONG PAGAR MRT STATION",360.180712339428,1623.62862774671
"3800",44936229,"JURONG EAST MRT STATION",545.557759073321,13261.9779108128
"3801",45005139,"CLEMENTI MRT STATION",919.427025147196,9575.67071988124
"3802",45005221,"CHINATOWN MRT STATION",171.335396334923,1264.90924039976
"3803",45007102,"DHOBY GHAUT MRT STATION",197.548806129878,1582.58800020204
"3804",45058324,"TOA PAYOH MRT STATION",697.849494411236,4478.26121729017
"3805",45059473,"SOMERSET MRT STATION",299.452717274681,2194.74087005178
"3806",45064420,"CHINESE GARDEN MRT STATION",776.881056973691,15470.8799918819
"3807",45107551,"TANJONG PAGAR MRT STATION",280.439528211687,1627.48480543838
"3808",45109853,"ALJUNIED MRT STATION",268.781272623923,4685.56745773944
"3809",45127473,"BEDOK MRT STATION",1708.07021819463,9837.40920235873
"3810",45129229,"QUEENSTOWN MRT STATION",68.9459393712538,5358.47738077857
"3811",45131086,"BENCOOLEN MRT STATION",183.301960011927,1599.29891024245
"3812",45133990,"SIXTH AVENUE MRT STATION",323.562130104549,8143.58416550715
"3813",45134515,"LAVENDER MRT STATION",271.534710577065,2814.13176851868
"3814",45149158,"NEWTON MRT STATION",151.891936812342,3513.19969418411
"3815",45149962,"TANAH MERAH MRT STATION",741.780208156875,11403.1290825
"3816",45152150,"TOA PAYOH MRT STATION",1080.59051280125,4317.14476283868
"3817",45152352,"BOON KENG MRT STATION",1026.32528814074,4369.93164902366
"3818",45152417,"BOON KENG MRT STATION",1091.70460200135,4218.62120165535
"3819",45163058,"TOA PAYOH MRT STATION",1028.23057269922,4307.54101061643
"3820",45167077,"TELOK AYER MRT STATION",241.489994439055,907.469197920128
"3821",45187619,"BOON KENG MRT STATION",1001.73527168832,4176.2344864608
"3822",45187714,"BOON KENG MRT STATION",1063.61739040298,4175.30744382912
"3823",45195866,"BOON KENG MRT STATION",1061.48392529226,4140.81485148911
"3824",45195932,"BOON KENG MRT STATION",910.279054930465,4308.9226041199
"3825",45195977,"BOON KENG MRT STATION",952.939380815479,4250.94098939252
"3826",45196113,"BOON KENG MRT STATION",901.797580812615,4270.84600692991
"3827",45196158,"BOON KENG MRT STATION",899.557370075847,4031.77669798148
"3828",45196309,"BOON KENG MRT STATION",765.983073803297,4056.56974457972
"3829",45196415,"BOON KENG MRT STATION",848.722512536119,4242.83041215799
"3830",45196467,"BOON KENG MRT STATION",795.220576483169,4075.01525333485
"3831",45196515,"BOON KENG MRT STATION",1026.29045740217,4346.84961959421
"3832",45211735,"CHINATOWN MRT STATION",216.836601928571,951.835560416204
"3833",45225134,"BENDEMEER MRT STATION",337.581286318791,2893.62930958331
"3834",45275362,"BOON KENG MRT STATION",828.801488920931,4161.43120908113
"3835",45280147,"ALJUNIED MRT STATION",319.970847081256,4902.18719392721
"3836",45292583,"BOON KENG MRT STATION",1049.96482839067,4071.94079335242
"3837",45292635,"BOON KENG MRT STATION",895.312706838684,3844.83090626131
"3838",45292697,"BOON KENG MRT STATION",919.660011855664,4101.0111411991
"3839",45293102,"BOON KENG MRT STATION",922.372896991248,3818.77380974788
"3840",45293148,"BOON KENG MRT STATION",918.48514070655,3962.76566855707
"3841",45293182,"BOON KENG MRT STATION",999.53893380479,3949.66875225702
"3842",45309501,"BENDEMEER MRT STATION",242.826691128684,2997.66855392198
"3843",45319306,"JURONG EAST MRT STATION",356.527534249743,13496.3633563182
"3844",45357790,"TAMPINES WEST MRT STATION",650.193364616539,11121.2629667135
"3845",45360110,"EUNOS MRT STATION",762.403894688255,6085.20345196661
"3846",45360830,"EUNOS MRT STATION",727.834081305745,6216.84402367984
"3847",45418420,"POTONG PASIR MRT STATION",279.034083357837,5150.43829330794
"3848",45418521,"POTONG PASIR MRT STATION",273.648798122618,5050.31983918588
"3849",45418552,"POTONG PASIR MRT STATION",109.313778871743,5209.67999303898
"3850",45426333,"CLEMENTI MRT STATION",819.280929630953,9759.29778450067
"3851",45440615,"CALDECOTT MRT STATION",396.938778296561,6237.08411213555
"3852",45442002,"TELOK AYER MRT STATION",235.501657315841,805.067506512242
"3853",45455628,"TIONG BAHRU MRT STATION",625.718749648204,2352.9596165717
"3854",45458911,"TOA PAYOH MRT STATION",635.524590037167,4664.23797079997
"3855",45474205,"BISHAN MRT STATION",175.144176673486,7290.10029395862
"3856",45474953,"NOVENA MRT STATION",507.210738507275,3628.49122316427
"3857",45483440,"TANJONG PAGAR MRT STATION",271.702057507413,1567.23553977645
"3858",45491502,"TANJONG PAGAR MRT STATION",294.078724903025,1654.26390865866
"3859",45514277,"BOON KENG MRT STATION",1056.45866812772,4166.43334276524
"3860",45514321,"BOON KENG MRT STATION",1024.84046854567,4215.05222196642
"3861",45514357,"FARRER PARK MRT STATION",196.864255891566,2693.84229876824
"3862",45514658,"FARRER PARK MRT STATION",209.637180324406,2782.37841186622
"3863",45514713,"FARRER PARK MRT STATION",200.179724803817,2816.95117939176
"3864",45514971,"TOA PAYOH MRT STATION",1047.59631704982,4348.01494683245
"3865",45518616,"EUNOS MRT STATION",917.25103975207,5992.37931407621
"3866",45519168,"EUNOS MRT STATION",705.191148006462,6180.26346956782
"3867",45519242,"BOON KENG MRT STATION",985.346133713302,4132.78557491868
"3868",45519265,"TOA PAYOH MRT STATION",992.40764210774,4357.53181671037
"3869",45519284,"BOON KENG MRT STATION",887.270432187875,4138.92632316429
"3870",45524524,"HARBOURFRONT MRT STATION",1970.60244801149,5332.36061956953
"3871",45525137,"OUTRAM PARK MRT STATION",612.004251671088,2214.56907530169
"3872",45533359,"JALAN BESAR MRT STATION",50.0323483224619,2171.99929196957
"3873",45533430,"JALAN BESAR MRT STATION",174.861326953748,2297.23074647188
"3874",45533543,"JALAN BESAR MRT STATION",229.879220623426,2235.27988697765
"3875",45533575,"JALAN BESAR MRT STATION",176.43536178424,2304.73395140931
"3876",45533686,"JALAN BESAR MRT STATION",171.633889647877,2256.48380355073
"3877",45533881,"JALAN BESAR MRT STATION",301.473236478848,2410.94429095322
"3878",45533882,"JALAN BESAR MRT STATION",187.442191732148,2313.99205578774
"3879",45535779,"FARRER PARK MRT STATION",23.5626382176765,2884.07432773456
"3880",45535955,"FARRER PARK MRT STATION",180.642674146529,2711.49440993175
"3881",45535979,"FARRER PARK MRT STATION",241.325006102708,2818.34368834339
"3882",45536664,"POTONG PASIR MRT STATION",227.381250677396,5077.50371404411
"3883",45536758,"POTONG PASIR MRT STATION",287.067049742159,5236.11455385013
"3884",45536780,"BISHAN MRT STATION",407.206771346757,7458.99283676711
"3885",45536792,"POTONG PASIR MRT STATION",122.08913498265,5255.56315935226
"3886",45536802,"BOON KENG MRT STATION",941.583313329077,4142.03112518306
"3887",45536858,"TOA PAYOH MRT STATION",1088.3459390547,4290.15118872847
"3888",45536921,"BOON KENG MRT STATION",1042.75517978507,4176.60082735124
"3889",45537007,"BOON KENG MRT STATION",1024.13111121729,4327.43611205994
"3890",45537117,"BOON KENG MRT STATION",1066.69627341367,4210.97735614201
"3891",45537165,"TOA PAYOH MRT STATION",1053.74421103327,4299.76591809743
"3892",45537334,"ORCHARD MRT STATION",551.319475936434,2808.11438074815
"3893",45537342,"TOA PAYOH MRT STATION",1047.91609121861,4352.54696985255
"3894",45537475,"BOON KENG MRT STATION",1022.82809833617,4359.73758195255
"3895",45537675,"BOON KENG MRT STATION",944.03711165797,3884.24911416709
"3896",45537787,"BOON KENG MRT STATION",952.198431298056,4166.54136648541
